Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Maison en pierre,https://www.etreproprio.com/immobilier-23234079-vente-maison-en-pierre-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,159000.0,Vannes 56000,90.0,,3.0,1767.0
Maison 115m² à vannes,https://www.etreproprio.com/immobilier-23893362-vente-maison-115m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,455000.0,Vannes 56000,115.0,219,4.0,3957.0
Maison en pierre d'environ 80m2,https://www.etreproprio.com/immobilier-23234078-vente-maison-en-pierre-d-environ-80m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,159000.0,Vannes 56000,80.0,,3.0,1988.0
Vannes - maison contemporaine de 2018 - 3 chambres,https://www.etreproprio.com/immobilier-23176866-vente-vannes-maison-contemporaine-de-2018-3-chambres-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,460000.0,Vannes 56000,115.0,425,5.0,4000.0
Maison à vendre vannes,https://www.etreproprio.com/immobilier-23886742-vente-maison-a-vendre-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,325000.0,Vannes 56000,75.0,370,4.0,4333.0
Maison 89m² à vannes,https://www.etreproprio.com/immobilier-23882630-vente-maison-89m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,332500.0,Vannes 56000,89.0,194,5.0,3736.0
Maison vannes 4 pièce(s) 108 m2,https://www.etreproprio.com/immobilier-23755428-vente-maison-vannes-4-pieces-108-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,459000.0,Vannes 56000,108.0,425,4.0,4250.0
Quartier residentiel,https://www.etreproprio.com/immobilier-23876038-vente-quartier-residentiel-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,430000.0,Vannes 56000,140.0,570,6.0,3071.0
Vannes proche gare : maison familiale années 70 (112 m²) avec terrain de 578 m² et sous-sol total,https://www.etreproprio.com/immobilier-23348788-vente-vannes-proche-gare-maison-familiale-annees-70-112-m-avec-terrain-de-578-m-et-sous-sol-total-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,376000.0,Vannes 56000,113.0,578,5.0,3327.0
Vannes ouest,https://www.etreproprio.com/immobilier-23864337-vente-vannes-ouest-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,365750.0,Vannes 56000,83.0,138,4.0,4407.0
Splendide maison contemporaine 6 pièces - proximité commerces vannes ouest,https://www.etreproprio.com/immobilier-23860574-vente-splendide-maison-contemporaine-6-pieces-proximite-commerces-vannes-ouest-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,766000.0,Vannes 56000,154.0,,6.0,4974.0
Élégante villa des années 30 avec extensions contemporaines et piscine - 7 pièces - 146 m²,https://www.etreproprio.com/immobilier-23660092-vente-elegante-villa-des-annees-30-avec-extensions-contemporaines-et-piscine-7-pieces-146-m-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,846450.0,Vannes 56000,146.0,709,7.0,5798.0
Maison 173m² à vannes,https://www.etreproprio.com/immobilier-23078536-vente-maison-173m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g1#list,440000.0,Vannes 56000,173.0,445,9.0,2543.0
Maison 150m² à vannes,https://www.etreproprio.com/immobilier-23674917-vente-maison-150m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,846450.0,Vannes 56000,150.0,709,7.0,5643.0
Maison 125m² à vannes,https://www.etreproprio.com/immobilier-23831271-vente-maison-125m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,490000.0,Vannes 56000,125.0,383,6.0,3920.0
Vannes - quartier clinique océane : maison récente (2017) de 6 pièces (141 m²) avec suite parentale au rdc,https://www.etreproprio.com/immobilier-23828996-vente-vannes-quartier-clinique-oceane-maison-recente-2017-de-6-pieces-141-m-avec-suite-parentale-au-rdc-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,546000.0,Vannes 56000,141.0,457,6.0,3872.0
Maison moderne   exclusivite,https://www.etreproprio.com/immobilier-23818820-vente-maison-moderne-exclusivite-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,756000.0,Vannes 56000,160.0,742,7.0,4725.0
Maison de ville  vannes 150 m² utile,https://www.etreproprio.com/immobilier-23818979-vente-maison-de-ville-vannes-150-m-utile-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,436800.0,Vannes 56000,120.0,346,6.0,3640.0
Maison 129m² à vannes,https://www.etreproprio.com/immobilier-23823084-vente-maison-129m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,884000.0,Vannes 56000,129.0,340,4.0,6853.0
Maison 160m² à vannes,https://www.etreproprio.com/immobilier-23815199-vente-maison-160m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,693000.0,Vannes 56000,160.0,,7.0,4331.0
Maison 76m² à vannes,https://www.etreproprio.com/immobilier-23817844-vente-maison-76m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,367500.0,Vannes 56000,76.0,211,3.0,4836.0
Maison 127m² à vannes,https://www.etreproprio.com/immobilier-23821378-vente-maison-127m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,545000.0,Vannes 56000,127.0,621,5.0,4291.0
Villa - 193 m² - vannes ouest,https://www.etreproprio.com/immobilier-23823820-vente-villa-193-m-vannes-ouest-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,997000.0,Vannes 56000,193.0,1 000,8.0,5166.0
Maison 150m² à vannes,https://www.etreproprio.com/immobilier-23822005-vente-maison-150m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,350000.0,Vannes 56000,150.0,1 200,6.0,2333.0
Vannes   maison 5 pièces exposée sud   quartier proche commerces et sentiers côtiers,https://www.etreproprio.com/immobilier-23805011-vente-vannes-maison-5-pieces-exposee-sud-quartier-proche-commerces-et-sentiers-cotiers-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,483000.0,Vannes 56000,100.0,291,5.0,4830.0
Maison traditionnelle  de 6 pièces avec garage à ploeren,https://www.etreproprio.com/immobilier-22939838-vente-maison-traditionnelle-de-6-pieces-avec-garage-a-ploeren-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,416000.0,Vannes 56000,97.0,,6.0,4289.0
"Vannes nord est, à proximité des commerces et services",https://www.etreproprio.com/immobilier-23813619-vente-vannes-nord-est-a-proximite-des-commerces-et-services-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,349850.0,Vannes 56000,145.0,564,6.0,2413.0
Vannes centre-ville  grande maison 9 pièces 261 m²  6 ch. possible  idéal profession libérale,https://www.etreproprio.com/immobilier-23798950-vente-vannes-centre-ville-grande-maison-9-pieces-261-m-6-ch-possible-ideal-profession-liberale-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,577000.0,Vannes 56000,261.0,392,9.0,2211.0
Maison contemporaine vannes gare,https://www.etreproprio.com/immobilier-23802746-vente-maison-contemporaine-vannes-gare-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,325500.0,Vannes 56000,81.0,197,4.0,4019.0
Maison 211m² à vannes,https://www.etreproprio.com/immobilier-23793898-vente-maison-211m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,1029600.0,Vannes 56000,211.0,1 111,6.0,4880.0
Maison vannes 120 m²,https://www.etreproprio.com/immobilier-23798951-vente-maison-vannes-120-m-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g2#list,598000.0,Vannes 56000,120.0,231,7.0,4983.0
Maison 163m² à vannes,https://www.etreproprio.com/immobilier-23786357-vente-maison-163m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,975000.0,Vannes 56000,163.0,548,6.0,5982.0
Maison 113m² à vannes,https://www.etreproprio.com/immobilier-23786271-vente-maison-113m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,420000.0,Vannes 56000,113.0,,5.0,3717.0
Charmante néo-bretonne avec jardin arboré et piscine - madeleine,https://www.etreproprio.com/immobilier-23778102-vente-charmante-neo-bretonne-avec-jardin-arbore-et-piscine-madeleine-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,694000.0,Vannes 56000,160.0,1 107,8.0,4338.0
Maison à vendre vannes,https://www.etreproprio.com/immobilier-23127622-vente-maison-a-vendre-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,635600.0,Vannes 56000,139.0,485,5.0,4573.0
Maison plain pied de 186 m²  (exceptionnelle par sa prestation),https://www.etreproprio.com/immobilier-22786824-vente-maison-plain-pied-de-186-m-exceptionnelle-par-sa-prestation-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,579800.0,Vannes 56000,186.0,,7.0,3117.0
Maison 115m² à vannes,https://www.etreproprio.com/immobilier-23774551-vente-maison-115m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,672000.0,Vannes 56000,115.0,386,5.0,5843.0
Maison contemporaine d’exception   220 m2   domaine privé recherché   vannes,https://www.etreproprio.com/immobilier-23782683-vente-maison-contemporaine-d-exception-220-m2-domaine-prive-recherche-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,1029600.0,Vannes 56000,220.0,1 111,6.0,4680.0
Maison 65m² à vannes,https://www.etreproprio.com/immobilier-23768383-vente-maison-65m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,280000.0,Vannes 56000,65.0,187,4.0,4308.0
Maison 6 pièces vannes,https://www.etreproprio.com/immobilier-23768992-vente-maison-6-pieces-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,684701.0,Vannes 56000,144.0,1 070,6.0,4755.0
Maison de plain-pied lumineuse 2 chambres,https://www.etreproprio.com/immobilier-23771560-vente-maison-de-plain-pied-lumineuse-2-chambres-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,325000.0,Vannes 56000,120.0,165,4.0,2708.0
Vannes  quartier recherché,https://www.etreproprio.com/immobilier-23766225-vente-vannes-quartier-recherche-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,483000.0,Vannes 56000,119.0,500,5.0,4059.0
Maison vannes 6 pièce(s) 138 m2,https://www.etreproprio.com/immobilier-23755419-vente-maison-vannes-6-pieces-138-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,498750.0,Vannes 56000,138.0,264,6.0,3614.0
Belvedere - programme neuf à vannes - maison vannes 5 pièces  117.54 m2,https://www.etreproprio.com/immobilier-23755418-vente-belvedere-programme-neuf-a-vannes-maison-vannes-5-pieces-11754-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,540000.0,Vannes 56000,118.0,76,5.0,4576.0
Maison 68m² à vannes,https://www.etreproprio.com/immobilier-23758538-vente-maison-68m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,208900.0,Vannes 56000,69.0,236,5.0,3028.0
Maison de plaind-pied,https://www.etreproprio.com/immobilier-22933382-vente-maison-de-plaind-pied-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,443900.0,Vannes 56000,110.0,3 972,4.0,4035.0
Maison vannes sud ouest,https://www.etreproprio.com/immobilier-23755432-vente-maison-vannes-sud-ouest-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,849950.0,Vannes 56000,176.0,628,8.0,4829.0
Vannes centre - maison de ville,https://www.etreproprio.com/immobilier-23755436-vente-vannes-centre-maison-de-ville-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,393750.0,Vannes 56000,91.0,282,5.0,4327.0
Maison vannes ouest 6 pièce(s) 132 m2,https://www.etreproprio.com/immobilier-23755435-vente-maison-vannes-ouest-6-pieces-132-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g3#list,548000.0,Vannes 56000,132.0,620,6.0,4152.0
Maison 193m² à vannes,https://www.etreproprio.com/immobilier-23352496-vente-maison-193m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,925600.0,Vannes 56000,193.0,1 775,8.0,4796.0
"Grande maison au calme, nord de vannes, 5 chambres, grand so",https://www.etreproprio.com/immobilier-23743703-vente-grande-maison-au-calme-nord-de-vannes-5-chambres-grand-so-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,401700.0,Vannes 56000,133.0,355,6.0,3020.0
"Maison familiale ou projet d’investissement – 5 chambres - quartier kérélisa, vannes",https://www.etreproprio.com/immobilier-23743644-vente-maison-familiale-ou-projet-d-investissement-5-chambres-quartier-kerelisa-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,402100.0,Vannes 56000,133.0,355,8.0,3023.0
A vendre : maison familiale au calme à tohannic (vannes) avec piscine et grand jardin,https://www.etreproprio.com/immobilier-23370638-vente-a-vendre-maison-familiale-au-calme-a-tohannic-vannes-avec-piscine-et-grand-jardin-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,925000.0,Vannes 56000,190.0,1 775,7.0,4868.0
Maison 129m² à vannes,https://www.etreproprio.com/immobilier-23709665-vente-maison-129m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,577500.0,Vannes 56000,130.0,571,6.0,4442.0
Maison 300m² à vannes,https://www.etreproprio.com/immobilier-23696005-vente-maison-300m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,570000.0,Vannes 56000,300.0,,9.0,1900.0
Maison à vendre vannes,https://www.etreproprio.com/immobilier-23694240-vente-maison-a-vendre-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,548000.0,Vannes 56000,132.0,620,6.0,4152.0
Maison 105m² à vannes,https://www.etreproprio.com/immobilier-23692915-vente-maison-105m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,388000.0,Vannes 56000,106.0,193,4.0,3660.0
Maison 257m² à vannes,https://www.etreproprio.com/immobilier-23685359-vente-maison-257m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,693000.0,Vannes 56000,257.0,1 726,8.0,2696.0
Proche  gare  et  hôpital  villa  appartement,https://www.etreproprio.com/immobilier-18648400-vente-proche-gare-et-hopital-villa-appartement-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,325000.0,Vannes 56000,121.0,165,5.0,2686.0
Maison 93m² à vannes,https://www.etreproprio.com/immobilier-23682380-vente-maison-93m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,485000.0,Vannes 56000,93.0,150,4.0,5215.0
Maison à vendre vannes,https://www.etreproprio.com/immobilier-23463478-vente-maison-a-vendre-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,675000.0,Vannes 56000,135.0,565,7.0,5000.0
"Maison contemporaine neuve à vannes   élégance, confort et modernité",https://www.etreproprio.com/immobilier-23643158-vente-maison-contemporaine-neuve-a-vannes-elegance-confort-et-modernite-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,669500.0,Vannes 56000,142.0,490,6.0,4715.0
"Vannes maison contemporaine - belle exposition, bon état, environnement calme",https://www.etreproprio.com/immobilier-23634938-vente-vannes-maison-contemporaine-belle-exposition-bon-etat-environnement-calme-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,420000.0,Vannes 56000,92.0,404,4.0,4565.0
Maison à vendre 6 pièces  (),https://www.etreproprio.com/immobilier-22665496-vente-maison-a-vendre-6-pieces-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,459900.0,Vannes 56000,115.0,371,6.0,3999.0
Maison 110m² à vannes,https://www.etreproprio.com/immobilier-23144309-vente-maison-110m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,250000.0,Vannes 56000,110.0,208,5.0,2273.0
Maison 83m² à vannes,https://www.etreproprio.com/immobilier-23627421-vente-maison-83m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,419500.0,Vannes 56000,83.0,199,5.0,5054.0
Charmante longère avec jardin paysagé,https://www.etreproprio.com/immobilier-23623633-vente-charmante-longere-avec-jardin-paysage-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g4#list,640000.0,Vannes 56000,194.0,4 813,5.0,3299.0
Maison 235m² à vannes,https://www.etreproprio.com/immobilier-23622975-vente-maison-235m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,1003000.0,Vannes 56000,235.0,1 118,10.0,4268.0
"Grande maison familiale avec jardin, piscine et 6 chambres   plateau de la garenne à vannes",https://www.etreproprio.com/immobilier-23615666-vente-grande-maison-familiale-avec-jardin-piscine-et-6-chambres-plateau-de-la-garenne-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,993950.0,Vannes 56000,235.0,1 118,9.0,4230.0
Maison 71m² à vannes,https://www.etreproprio.com/immobilier-23494266-vente-maison-71m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,252900.0,Vannes 56000,71.0,584,4.0,3562.0
Maison familiale avec fort potentiel- nord de vannes,https://www.etreproprio.com/immobilier-23609397-vente-maison-familiale-avec-fort-potentiel-nord-de-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,375000.0,Vannes 56000,100.0,599,4.0,3750.0
Maison 86m² à vannes,https://www.etreproprio.com/immobilier-23336098-vente-maison-86m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,336000.0,Vannes 56000,87.0,162,4.0,3862.0
Maison 135m² à vannes,https://www.etreproprio.com/immobilier-23602998-vente-maison-135m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,838000.0,Vannes 56000,135.0,,7.0,6207.0
Lumineuse maison familiale à vannes,https://www.etreproprio.com/immobilier-23594369-vente-lumineuse-maison-familiale-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,815000.0,Vannes 56000,215.0,,9.0,3791.0
Maison à vendre vannes,https://www.etreproprio.com/immobilier-23042729-vente-maison-a-vendre-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,1180000.0,Vannes 56000,240.0,1 693,9.0,4917.0
Maison vannes 4 pièce(s) 71 m²,https://www.etreproprio.com/immobilier-23057079-vente-maison-vannes-4-pieces-71-m-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,254000.0,Vannes 56000,71.0,584,4.0,3577.0
Vannes centre a pied ! loft,https://www.etreproprio.com/immobilier-23567804-vente-vannes-centre-a-pied-loft-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,884000.0,Vannes 56000,243.0,,8.0,3638.0
Vannes ouest  maison familiale 8 pièces  200 m²  proche centre ville,https://www.etreproprio.com/immobilier-22862479-vente-vannes-ouest-maison-familiale-8-pieces-200-m-proche-centre-ville-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,798000.0,Vannes 56000,200.0,553,9.0,3990.0
Maison à vendre 8 pièces vannes (56) sous-sol complet-jardin,https://www.etreproprio.com/immobilier-22293040-vente-maison-a-vendre-8-pieces-vannes-56-sous-sol-complet-jardin-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,798000.0,Vannes 56000,200.0,500,9.0,3990.0
Maison de standing conleau,https://www.etreproprio.com/immobilier-23574179-vente-maison-de-standing-conleau-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,1050000.0,Vannes 56000,170.0,745,7.0,6176.0
Maison 94m² à vannes,https://www.etreproprio.com/immobilier-23570004-vente-maison-94m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,399000.0,Vannes 56000,94.0,395,5.0,4245.0
Longère vannes 197 m2 - 5 chambres,https://www.etreproprio.com/immobilier-22466173-vente-longere-vannes-197-m2-5-chambres-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,787000.0,Vannes 56000,197.0,944,6.0,3995.0
Vannes - maison familiale cadre verdoyant,https://www.etreproprio.com/immobilier-23555882-vente-vannes-maison-familiale-cadre-verdoyant-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,787500.0,Vannes 56000,255.0,,7.0,3088.0
Maison vannes centre,https://www.etreproprio.com/immobilier-22391328-vente-maison-vannes-centre-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,512000.0,Vannes 56000,135.0,465,6.0,3793.0
Maison vannes 170 m2,https://www.etreproprio.com/immobilier-23557504-vente-maison-vannes-170-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,1138000.0,Vannes 56000,170.0,2 700,6.0,6694.0
Maison 80m² à vannes,https://www.etreproprio.com/immobilier-23548620-vente-maison-80m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,328300.0,Vannes 56000,80.0,96,4.0,4104.0
Maison familiale au calme - 5 chambres - 127m2,https://www.etreproprio.com/immobilier-23551028-vente-maison-familiale-au-calme-5-chambres-127m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g5#list,374500.0,Vannes 56000,127.0,598,6.0,2949.0
Maison 105m² à vannes,https://www.etreproprio.com/immobilier-23545717-vente-maison-105m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,362500.0,Vannes 56000,105.0,340,4.0,3452.0
Maison 124m² à vannes,https://www.etreproprio.com/immobilier-23545339-vente-maison-124m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,725000.0,Vannes 56000,124.0,530,6.0,5847.0
Vente maison vannes(56000) 566 000ï¿œ,https://www.etreproprio.com/immobilier-23533842-vente-vente-maison-vannes56000-566-000i-oe-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,566000.0,Vannes 56000,150.0,265,7.0,3773.0
Maison de plain - pied de 2021 à vannes,https://www.etreproprio.com/immobilier-23277085-vente-maison-de-plain-pied-de-2021-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,321500.0,Vannes 56000,75.0,359,4.0,4287.0
Maison 450m² à vannes,https://www.etreproprio.com/immobilier-23521658-vente-maison-450m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,1680000.0,Vannes 56000,450.0,2 380,12.0,3733.0
Maison  4 pièce(s) 111 m2,https://www.etreproprio.com/immobilier-23531310-vente-maison-4-pieces-111-m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,710000.0,Vannes 56000,111.0,438,4.0,6396.0
Maison 160m² à vannes,https://www.etreproprio.com/immobilier-23430259-vente-maison-160m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,495000.0,Vannes 56000,160.0,473,6.0,3094.0
Maison 5 chambres - 120 m2 - vannes,https://www.etreproprio.com/immobilier-23518207-vente-maison-5-chambres-120-m2-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,465000.0,Vannes 56000,120.0,765,7.0,3875.0
Exclusivité ! vannes,https://www.etreproprio.com/immobilier-23511142-vente-exclusivite-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,404250.0,Vannes 56000,110.0,470,5.0,3675.0
Maison 155m² à vannes,https://www.etreproprio.com/immobilier-22352550-vente-maison-155m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,381200.0,Vannes 56000,155.0,417,7.0,2459.0
Grande demeure familiale avec jacuzzi à quelques minutes de vannes et l'entrée de presqu'île de rhuys,https://www.etreproprio.com/immobilier-23508008-vente-grande-demeure-familiale-avec-jacuzzi-a-quelques-minutes-de-vannes-et-l-entree-de-presqu-ile-de-rhuys-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,998000.0,Vannes 56000,285.0,1 901,8.0,3502.0
Maison 125m² à vannes,https://www.etreproprio.com/immobilier-23504489-vente-maison-125m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,515000.0,Vannes 56000,125.0,383,6.0,4120.0
Magnifique propriété d'hôte avec 2 longères et 4 cabanes perchées à 15 min de vannes,https://www.etreproprio.com/immobilier-23495316-vente-magnifique-propriete-d-hote-avec-2-longeres-et-4-cabanes-perchees-a-15-min-de-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,1300000.0,Vannes 56000,347.0,6 787,14.0,3746.0
Longère 10 minutes de vannes,https://www.etreproprio.com/immobilier-23508021-vente-longere-10-minutes-de-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,530350.0,Vannes 56000,230.0,1 370,6.0,2306.0
Exclusivite vannes - maison de ville fin xix ème,https://www.etreproprio.com/immobilier-23489294-vente-exclusivite-vannes-maison-de-ville-fin-xix-eme-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,1130000.0,Vannes 56000,280.0,208,7.0,4036.0
Vannes - quartier albert 1er !,https://www.etreproprio.com/immobilier-22817851-vente-vannes-quartier-albert-1er-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,735000.0,Vannes 56000,110.0,375,5.0,6682.0
Maison 246m² à vannes,https://www.etreproprio.com/immobilier-21694765-vente-maison-246m-a-vannes-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,1196000.0,Vannes 56000,246.0,445,8.0,4862.0
Vannes - maison de ville,https://www.etreproprio.com/immobilier-23489293-vente-vannes-maison-de-ville-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,504000.0,Vannes 56000,141.0,380,6.0,3574.0
Maison 4 chambres toute neuve 100m2,https://www.etreproprio.com/immobilier-23484226-vente-maison-4-chambres-toute-neuve-100m2-vannes,56260,https://www.etreproprio.com/annonces/th.lc56260-r0.odd.g6#list,460000.0,Vannes 56000,100.0,391,5.0,4600.0
